A,1,330,211
A,1,331,182
A,1,333,105
A,1,336,86
A,1,340,240
A,1,343,46
A,1,349,245
A,1,355,149
A,1,358,239
A,1,359,186
A,1,360,73
A,1,378,50
A,1,386,173
A,1,392,193
A,1,394,216
A,1,395,92
A,1,398,115
A,1,400,219
A,1,402,190
A,1,403,109
A,1,405,113
A,1,408,100
A,1,409,147
A,1,412,153
A,1,414,98
A,1,415,10
A,1,420,38
A,1,422,117
A,1,423,29
A,1,425,106
A,1,430,176
A,1,436,105
A,1,441,221
A,1,443,57
A,1,446,82
A,1,447,126
A,1,448,63
A,1,450,14
A,1,453,100
A,1,454,59
A,1,455,129
A,1,460,253
A,1,464,18
A,1,465,244
A,1,467,138
A,1,473,149
A,1,477,150
A,1,478,198
A,1,481,154
A,1,484,82
A,1,485,85
A,1,486,226
A,1,492,205
A,1,494,230
A,1,499,94
A,2,1,180
A,2,5,44
A,2,6,217
A,2,9,240
A,2,13,236
A,2,23,143
A,2,29,177
A,2,30,144
A,2,37,147
A,2,42,163
A,2,43,128
A,2,48,12
A,2,57,141
A,2,60,130
A,2,66,164
A,2,70,184
A,2,72,78
A,2,74,26
A,2,77,82
A,2,79,25
A,2,81,187
A,2,83,68
A,2,87,193
A,2,101,182
A,2,106,105
A,2,113,24
A,2,117,224
A,2,118,89
A,2,120,117
A,2,123,68
A,2,124,66
A,2,127,151
A,2,132,61
A,2,138,98
A,2,140,208
A,2,141,242
A,2,146,209
A,2,147,168
A,2,150,135
A,2,162,157
A,2,165,99
A,2,172,150
A,2,175,214
A,2,176,88
A,2,177,142
A,2,183,43
A,2,185,118
A,2,203,157
A,2,208,243
A,2,218,227
A,2,219,67
A,2,220,188
A,2,222,250
A,2,225,166
A,2,226,109
A,2,227,213
A,2,230,122
A,2,237,174
A,2,255,99
A,2,256,228
A,2,259,38
A,2,260,243
A,2,262,134
A,2,263,98
A,2,265,175
A,2,268,184
A,2,281,112
A,2,282,61
A,2,293,161
A,2,299,116
A,2,300,15
A,2,301,201
A,2,309,138
A,2,311,150
A,2,313,144
A,2,316,138
A,2,331,78
A,2,335,54
A,2,354,246
A,2,355,117
A,2,357,148
A,2,358,227
A,2,368,128
A,2,372,118
A,2,383,248
A,2,387,72
A,2,388,235
A,2,389,79
A,2,392,32
A,2,394,124
A,2,404,106
A,2,407,126
A,2,411,212
A,2,412,208
A,2,413,112
A,2,416,66
A,2,420,216
A,2,422,1
A,2,423,43
A,2,424,32
A,2,425,90
A,2,426,87
A,2,428,91
A,2,430,156
A,2,439,159
A,2,441,91
A,2,453,218
A,2,469,119
A,2,475,55
A,2,479,74
A,2,480,246
A,2,485,240
A,2,486,88
A,3,5,88
A,3,7,45
A,3,12,67
A,3,14,63
A,3,15,50
A,3,18,184
A,3,26,201
A,3,27,146
A,3,28,248
A,3,34,35
A,3,35,113
A,3,36,58
A,3,38,228
A,3,52,175
A,3,56,13
A,3,58,21
A,3,72,78
A,3,74,90
A,3,76,243
A,3,77,222
A,3,79,203
A,3,81,204
A,3,83,83
A,3,90,22
A,3,101,113
A,3,102,251
A,3,111,154
A,3,117,84
A,3,124,47
A,3,126,180
A,3,129,95
A,3,133,106
A,3,135,22
A,3,141,157
A,3,143,248
A,3,150,116
A,3,151,90
A,3,152,103
A,3,156,241
A,3,159,179
A,3,162,105
A,3,165,243
A,3,171,112
A,3,179,143
A,3,180,34
A,3,184,243
A,3,185,41
A,3,190,253
A,3,194,68
A,3,197,190
A,3,199,34
A,3,202,102
A,3,205,151
A,3,210,70
A,3,213,241
A,3,224,190
A,3,231,112
A,3,232,203
A,3,238,45
A,3,239,41
A,3,244,217
A,3,252,72
A,3,257,60
A,3,268,79
A,3,272,39
A,3,278,218
A,3,281,72
A,3,286,254
A,3,290,74
A,3,291,38
A,3,294,221
A,3,297,42
A,3,298,169
A,3,302,66
A,3,306,193
A,3,309,152
A,3,312,196
A,3,313,151
A,3,316,217
A,3,319,106
A,3,320,115
A,3,321,103
A,3,324,4
A,3,328,33
A,3,332,192
A,3,333,254
A,3,335,244
A,3,336,87
A,3,338,37
A,3,349,234
A,3,352,148
A,3,357,41
A,3,359,137
A,3,362,223
A,3,363,235
A,3,371,245
A,3,374,102
A,3,375,236
A,3,377,63
A,3,384,34
A,3,386,183
A,3,388,35
A,3,391,150
A,3,392,115
A,3,394,174
A,3,395,226
A,3,397,113
A,3,402,114
A,3,405,180
A,3,406,166
A,3,407,126
A,3,409,176
A,3,418,83
A,3,419,224
A,3,420,70
A,3,424,235
A,3,429,79
A,3,437,66
A,3,446,142
A,3,450,44
A,3,452,108
A,3,455,189
A,3,460,98
A,3,461,70
A,3,462,46
A,3,463,7
A,3,464,81
A,3,465,8
A,3,466,10
A,3,476,70
A,3,488,217
A,3,491,60
A,3,493,211
A,3,495,8
A,3,496,94
A,3,498,41
A,4,3,84
A,4,8,189
A,4,9,85
A,4,12,73
A,4,17,71
A,4,18,183
A,4,20,110
A,4,21,209
A,4,23,63
A,4,37,66
A,4,45,135
A,4,46,157
A,4,48,228
A,4,50,108
A,4,57,40
A,4,59,21
A,4,61,235
A,4,62,122
A,4,65,23
A,4,67,84
A,4,68,153
A,4,72,65
A,4,75,7
A,4,78,144
A,4,79,209
A,4,82,44
A,4,83,185
A,4,92,147
A,4,95,114
A,4,98,184
A,4,99,63
A,4,101,90
A,4,102,217
A,4,103,38
A,4,108,51
A,4,109,239
A,4,110,184
A,4,123,40
A,4,127,86
A,4,129,194
A,4,133,85
A,4,136,187
A,4,138,13
A,4,139,153
A,4,140,151
A,4,142,24
A,4,146,124
A,4,147,204
A,4,149,48
A,4,154,15
A,4,160,36
A,4,163,200
A,4,172,183
A,4,175,47
A,4,182,21
A,4,184,85
A,4,191,12
A,4,194,205
A,4,202,181
A,4,203,57
A,4,204,153
A,4,206,119
A,4,212,243
A,4,216,98
A,4,224,167
A,4,228,173
A,4,236,73
A,4,239,135
A,4,242,154
A,4,244,108
A,4,247,172
A,4,250,39
A,4,254,19
A,4,263,71
A,4,266,139
A,4,270,224
A,4,274,124
A,4,277,117
A,4,280,20
A,4,282,88
A,4,289,164
A,4,291,208
A,4,292,21
A,4,294,207
A,4,296,27
A,4,301,60
A,4,304,96
A,4,307,156
A,4,308,62
A,4,316,184
A,4,317,63
A,4,318,58
A,4,321,147
A,4,322,245
A,4,323,211
A,4,332,129
A,4,334,61
A,4,335,192
A,4,343,120
A,4,344,215
A,4,346,184
A,4,348,89
A,4,350,238
A,4,354,250
A,4,359,133
A,4,365,174
A,4,374,194
A,4,378,89
A,4,381,245
A,4,385,231
A,4,386,166
A,4,387,59
A,4,392,21
A,4,394,144
A,4,395,182
A,4,398,3
A,4,401,119
A,4,403,220
A,4,404,122
A,4,406,98
A,4,410,106
A,4,412,36
A,4,414,233
A,4,419,250
A,4,422,147
A,4,426,223
A,4,430,136
A,4,431,138
A,4,434,59
A,4,436,202
A,4,438,224
A,4,440,168
A,4,445,132
A,4,449,29
A,4,450,176
A,4,467,185
A,4,469,78
A,4,474,135
A,4,483,195
A,4,484,100
A,4,491,185
A,5,3,61
A,5,6,147
A,5,12,199
A,5,13,28
A,5,16,171
A,5,17,59
A,5,18,167
A,5,19,123
A,5,20,158
A,5,21,97
A,5,26,7
A,5,27,206
A,5,30,91
A,5,35,11
A,5,44,96
A,5,48,23
A,5,58,126
A,5,62,88
A,5,63,224
A,5,66,143
A,5,67,113
A,5,69,225
A,5,72,98
A,5,75,193
A,5,82,194
A,5,89,123
A,5,91,170
A,5,106,194
A,5,107,223
A,5,108,50
A,5,109,109
A,5,110,237
A,5,115,240
A,5,121,23
A,5,124,167
A,5,127,124
A,5,131,30
A,5,137,241
A,5,140,217
A,5,147,94
A,5,157,123
A,5,158,146
A,5,171,170
A,5,172,237
A,5,176,132
A,5,177,202
A,5,179,45
A,5,184,29
A,5,186,214
A,5,188,10
A,5,190,84
A,5,191,116
A,5,192,117
A,5,203,184
A,5,204,204
A,5,208,105
A,5,210,194
A,5,220,176
A,5,222,163
A,5,225,133
A,5,243,49
A,5,250,254
A,5,251,203
A,5,254,59
A,5,256,47
A,5,258,49
A,5,264,202
A,5,266,93
A,5,267,220
A,5,272,209
A,5,277,123
A,5,278,151
A,5,279,118
A,5,281,130
A,5,293,177
A,5,296,195
A,5,299,221
A,5,301,235
A,5,303,172
A,5,305,9
A,5,309,105
A,5,310,81
A,5,315,16
A,5,318,24
A,5,325,175
A,5,332,150
A,5,335,211
A,5,340,75
A,5,341,128
A,5,343,17
A,5,344,16
A,5,351,160
A,5,356,155
A,5,357,249
A,5,365,116
A,5,369,141
A,5,373,103
A,5,376,250
A,5,379,221
A,5,380,85
A,5,382,208
A,5,386,92
A,5,391,89
A,5,398,7
A,5,402,106
A,5,407,228
A,5,416,47
A,5,420,24
A,5,423,53
A,5,431,23
A,5,432,176
A,5,436,215
A,5,449,226
A,5,452,224
A,5,455,130
A,5,457,3
A,5,469,145
A,5,476,188
A,5,489,244
A,5,490,65
A,5,499,241
A,6,0,104
A,6,1,173
A,6,7,16
A,6,8,124
A,6,19,188
A,6,22,230
A,6,27,26
A,6,28,168
A,6,30,243
A,6,38,10
A,6,41,164
A,6,51,86
A,6,55,201
A,6,59,96
A,6,63,116
A,6,67,177
A,6,69,13
A,6,70,161
A,6,74,65
A,6,76,204
A,6,77,243
A,6,79,32
A,6,86,57
A,6,98,142
A,6,111,70
A,6,114,34
A,6,119,200
A,6,121,227
A,6,127,116
A,6,129,43
A,6,132,77
A,6,134,90
A,6,145,71
A,6,156,61
A,6,159,144
A,6,164,169
A,6,172,216
A,6,173,110
A,6,174,64
A,6,198,118
A,6,210,169
A,6,215,140
A,6,216,19
A,6,218,10
A,6,219,167
A,6,221,131
A,6,229,235
A,6,233,250
A,6,235,127
A,6,236,173
A,6,238,227
A,6,242,78
A,6,247,179
A,6,268,143
A,6,269,100
A,6,277,78
A,6,281,190
A,6,283,24
A,6,286,17
A,6,288,213
A,6,289,85
A,6,290,26
A,6,291,100
A,6,302,9
A,6,303,138
A,6,304,156
A,6,307,37
A,6,311,57
A,6,312,200
A,6,333,70
A,6,336,180
A,6,337,191
A,6,338,35
A,6,344,53
A,6,347,116
A,6,349,161
A,6,350,179
A,6,353,171
A,6,356,197
A,6,359,114
A,6,360,188
A,6,374,2
A,6,375,147
A,6,378,168
A,6,380,21
A,6,385,114
A,6,388,242
A,6,391,39
A,6,392,80
A,6,394,5
A,6,402,62
A,6,416,242
A,6,417,169
A,6,423,227
A,6,424,166
A,6,428,65
A,6,430,222
A,6,436,89
A,6,437,30
A,6,439,231
A,6,442,79
A,6,449,183
A,6,450,230
A,6,451,42
A,6,456,6
A,6,458,176
A,6,463,153
A,6,470,115
A,6,473,63
A,6,478,136
A,6,479,131
A,6,487,79
A,6,493,189
A,6,494,138
A,6,497,92
A,7,6,69
A,7,8,226
A,7,9,217
A,7,16,240
A,7,19,48
A,7,24,230
A,7,38,24
A,7,40,134
A,7,42,222
A,7,51,232
A,7,55,198
A,7,57,208
A,7,58,178
A,7,63,26
A,7,64,14
A,7,65,124
A,7,74,228
A,7,75,57
A,7,81,186
A,7,84,131
A,7,85,184
A,7,90,210
A,7,93,17
A,7,95,14
A,7,98,84
A,7,103,247
A,7,105,165
A,7,113,118
A,7,119,77
A,7,120,27
A,7,123,69
A,7,124,53
A,7,132,48
A,7,135,239
A,7,136,63
A,7,139,217
A,7,142,199
A,7,143,122
A,7,146,240
A,7,148,135
A,7,149,247
A,7,152,100
A,7,156,250
A,7,159,64
A,7,164,186
A,7,169,145
A,7,172,113
A,7,173,227
A,7,178,138
A,7,179,130
A,7,186,221
A,7,187,94
A,7,189,3
A,7,190,137
A,7,192,164
A,7,193,222
A,7,203,193
A,7,206,143
A,7,207,16
A,7,212,139
A,7,217,159
A,7,218,224
A,7,219,22
A,7,224,192
A,7,226,109
A,7,230,142
A,7,233,206
A,7,245,166
A,7,247,44
A,7,249,121
A,7,250,233
A,7,254,115
A,7,258,100
A,7,269,131
A,7,270,183
A,7,276,209
A,7,280,61
A,7,285,139
A,7,287,10
A,7,290,115
A,7,291,246
A,7,296,173
A,7,297,23
A,7,298,79
A,7,300,123
A,7,306,52
A,7,308,191
A,7,309,226
A,7,311,175
A,7,312,169
A,7,315,162
A,7,316,232
A,7,317,186
A,7,323,246
A,7,324,104
A,7,326,108
A,7,330,110
A,7,333,85
A,7,341,52
A,7,349,143
A,7,356,202
A,7,358,128
A,7,359,170
A,7,361,147
A,7,362,31
A,7,366,106
A,7,367,59
A,7,369,23
A,7,371,69
A,7,376,170
A,7,378,151
A,7,381,214
A,7,384,152
A,7,391,119
A,7,392,220
A,7,393,4
A,7,397,172
A,7,404,88
A,7,406,163
A,7,407,136
A,7,409,86
A,7,411,234
A,7,419,169
A,7,425,102
A,7,432,118
A,7,435,226
A,7,436,106
A,7,443,77
A,7,444,214
A,7,449,194
A,7,450,104
A,7,458,125
A,7,466,69
A,7,467,216
A,7,470,120
A,7,475,5
A,7,482,83
A,7,490,145
A,7,493,211
A,7,494,9
A,8,0,33
A,8,1,141
A,8,3,111
A,8,5,120
A,8,8,46
A,8,10,156
A,8,12,146
A,8,14,177
A,8,18,53
A,8,19,120
A,8,20,130
A,8,21,174
A,8,23,233
A,8,25,35
A,8,26,59
A,8,32,60
A,8,33,147
A,8,40,232
A,8,42,214
A,8,44,47
A,8,46,112
A,8,51,91
A,8,53,175
A,8,64,237
A,8,68,96
A,8,75,120
A,8,80,239
A,8,84,199
A,8,87,122
A,8,89,140
A,8,92,35
A,8,95,65
A,8,98,228
A,8,101,56
A,8,106,148
A,8,107,203
A,8,112,124
A,8,115,92
A,8,116,105
A,8,122,147
A,8,126,126
A,8,128,101
A,8,133,111
A,8,137,4
A,8,144,232
A,8,148,63
A,8,150,205
A,8,155,120
A,8,161,60
A,8,166,189
A,8,167,136
A,8,169,218
A,8,170,224
A,8,172,205
A,8,173,111
A,8,176,37
A,8,178,204
A,8,179,168
A,8,181,118
A,8,182,171
A,8,194,118
A,8,195,50
A,8,205,89
A,8,207,192
A,8,208,114
A,8,209,193
A,8,210,114
A,8,211,60
A,8,213,40
A,8,214,151
A,8,219,188
A,8,223,231
A,8,226,177
A,8,231,200
A,8,233,80
A,8,234,100
A,8,235,144
A,8,236,146
A,8,237,54
A,8,241,86
A,8,244,214
A,8,258,240
A,8,259,149
A,8,261,192
A,8,262,7
A,8,265,200
A,8,267,46
A,8,274,26
A,8,276,129
A,8,280,130
A,8,282,174
A,8,287,57
A,8,288,32
A,8,298,18
A,8,304,161
A,8,306,63
A,8,307,171
A,8,311,78
A,8,314,111
A,8,315,206
A,8,316,244
A,8,317,235
A,8,318,228
A,8,319,201
A,8,323,239
A,8,330,225
A,8,340,59
A,8,343,43
A,8,350,166
A,8,354,197
A,8,359,45
A,8,368,124
A,8,370,169
A,8,372,100
A,8,376,140
A,8,378,202
A,8,385,62
A,8,387,137
A,8,388,254
A,8,394,165
A,8,397,12
A,8,398,186
A,8,403,160
A,8,412,191
A,8,414,60
A,8,419,191
A,8,424,188
A,8,435,139
A,8,442,163
A,8,448,100
A,8,453,221
A,8,454,197
A,8,456,145
A,8,465,150
A,8,472,217
A,8,475,236
A,8,481,118
A,8,489,76
A,8,493,220
A,8,494,126
A,8,495,145
A,9,1,174
A,9,8,136
A,9,10,237
A,9,15,31
A,9,17,79
A,9,20,48
A,9,30,245
A,9,31,136
A,9,38,152
A,9,41,110
A,9,57,127
A,9,59,248
A,9,70,158
A,9,72,155
A,9,78,125
A,9,80,239
A,9,87,168
A,9,91,106
A,9,101,103
A,9,105,77
A,9,107,222
A,9,113,103
A,9,114,120
A,9,117,141
A,9,127,45
A,9,128,211
A,9,129,100
A,9,131,23
A,9,133,5
A,9,136,155
A,9,138,77
A,9,139,247
A,9,141,73
A,9,152,21
A,9,154,221
A,9,156,32
A,9,160,162
A,9,165,172
A,9,167,6
A,9,168,130
A,9,170,130
A,9,173,231
A,9,174,35
A,9,176,84
A,9,177,246
A,9,179,222
A,9,181,207
A,9,190,112
A,9,192,35
A,9,194,41
A,9,195,56
A,9,196,120
A,9,218,132
A,9,220,109
A,9,224,164
A,9,225,5
A,9,227,216
A,9,229,197
A,9,231,6
A,9,233,246
A,9,235,82
A,9,239,57
A,9,249,46
A,9,263,23
A,9,266,23
A,9,268,171
A,9,270,31
A,9,272,170
A,9,273,7
A,9,280,156
A,9,281,76
A,9,282,19
A,9,287,88
A,9,288,161
A,9,292,134
A,9,300,207
A,9,304,99
A,9,313,65
A,9,314,152
A,9,327,249
A,9,328,145
A,9,349,252
A,9,356,217
A,9,359,178
A,9,361,227
A,9,365,144
A,9,370,123
A,9,372,210
A,9,380,92
A,9,382,227
A,9,384,103
A,9,385,3
A,9,388,56
A,9,394,23
A,9,396,130
A,9,408,24
A,9,409,189
A,9,419,75
A,9,420,107
A,9,422,161
A,9,424,233
A,9,432,4
A,9,441,106
A,9,442,151
A,9,452,222
A,9,453,135
A,9,457,56
A,9,458,69
A,9,461,218
A,9,465,159
A,9,467,41
A,9,470,174
A,9,471,245
A,9,474,58
A,9,478,210
A,9,487,51
A,9,492,149
A,9,494,83
A,9,497,131
A,10,2,208
A,10,3,225
A,10,4,246
A,10,6,196
A,10,8,64
A,10,9,15
A,10,10,229
A,10,11,244
A,10,13,114
A,10,14,27
A,10,18,21
A,10,22,157
A,10,29,129
A,10,31,106
A,10,36,245
A,10,37,152
A,10,39,89
A,10,44,124
A,10,46,70
A,10,55,212
A,10,57,47
A,10,62,46
A,10,65,36
A,10,66,14
A,10,67,92
A,10,70,99
A,10,75,236
A,10,80,203
A,10,81,45
A,10,89,185
A,10,95,217
A,10,97,68
A,10,103,146
A,10,105,223
A,10,107,118
A,10,109,190
A,10,114,20
A,10,119,234
A,10,120,151
A,10,125,165
A,10,127,223
A,10,130,168
A,10,133,212
A,10,140,46
A,10,141,120
A,10,144,229
A,10,146,180
A,10,147,91
A,10,151,132
A,10,152,19
A,10,154,42
A,10,156,26
A,10,157,39
A,10,164,165
A,10,169,119
A,10,170,195
A,10,175,148
A,10,177,49
A,10,179,171
A,10,180,207
A,10,186,31
A,10,187,180
A,10,188,68
A,10,193,205
A,10,199,181
A,10,202,121
A,10,204,151
A,10,206,93
A,10,208,37
A,10,210,199
A,10,216,130
A,10,218,167
A,10,226,64
A,10,229,223
A,10,236,148
A,10,253,41
A,10,257,92
A,10,261,201
A,10,267,163
A,10,272,57
A,10,282,254
A,10,286,231
A,10,298,101
A,10,302,141
A,10,305,181
A,10,306,189
A,10,310,98
A,10,320,122
A,10,325,125
A,10,327,160
A,10,328,133
A,10,338,12
A,10,343,142
A,10,352,129
A,10,355,102
A,10,364,58
A,10,369,250
A,10,371,198
A,10,372,62
A,10,379,225
A,10,380,114
A,10,384,138
A,10,395,241
A,10,405,210
A,10,406,191
A,10,411,237
A,10,413,20
A,10,414,97
A,10,422,38
A,10,430,92
A,10,432,42
A,10,441,133
A,10,449,200
A,10,450,38
A,10,451,230
A,10,452,48
A,10,456,231
A,10,465,207
A,10,469,26
A,10,493,63
A,10,495,211
A,11,0,94
A,11,1,248
A,11,3,187
A,11,12,226
A,11,14,248
A,11,17,131
A,11,24,217
A,11,27,207
A,11,29,34
A,11,31,29
A,11,32,45
A,11,37,38
A,11,38,225
A,11,39,241
A,11,40,189
A,11,43,215
A,11,56,250
A,11,58,207
A,11,61,43
A,11,62,252
A,11,66,180
A,11,69,121
A,11,76,106
A,11,78,78
A,11,88,85
A,11,89,12
A,11,97,154
A,11,99,174
A,11,100,201
A,11,108,246
A,11,115,177
A,11,119,133
A,11,127,159
A,11,128,212
A,11,130,183
A,11,134,173
A,11,144,10
A,11,147,45
A,11,148,89
A,11,150,87
A,11,156,129
A,11,159,147
A,11,160,226
A,11,163,235
A,11,166,97
A,11,168,73
A,11,174,191
A,11,180,174
A,11,182,39
A,11,188,133
A,11,190,22
A,11,193,47
A,11,194,70
A,11,195,213
A,11,203,160
A,11,204,188
A,11,207,15
A,11,213,81
A,11,214,189
A,11,216,201
A,11,219,228
A,11,221,115
A,11,231,252
A,11,235,213
A,11,242,93
A,11,245,81
A,11,251,236
A,11,262,37
A,11,264,114
A,11,268,217
A,11,269,91
A,11,272,4
A,11,274,20
A,11,295,204
A,11,298,252
A,11,302,141
A,11,303,8
A,11,306,36
A,11,308,209
A,11,310,103
A,11,320,221
A,11,323,35
A,11,328,98
A,11,330,29
A,11,336,197
A,11,340,68
A,11,350,68
A,11,353,122
A,11,355,199
A,11,359,73
A,11,363,134
A,11,369,252
A,11,370,5
A,11,371,213
A,11,372,146
A,11,373,139
A,11,382,219
A,11,383,246
A,11,389,132
A,11,390,143
A,11,397,14
A,11,407,74
A,11,411,148
A,11,415,62
A,11,421,233
A,11,425,194
A,11,431,213
A,11,437,137
A,11,439,90
A,11,441,166
A,11,445,171
A,11,447,159
A,11,448,247
A,11,451,72
A,11,452,122
A,11,454,182
A,11,457,20
A,11,464,71
A,11,465,162
A,11,468,106
A,11,473,148
A,11,474,252
A,11,477,142
A,11,479,34
A,11,484,45
A,11,487,186
A,11,489,51
A,11,493,166
A,12,1,201
A,12,6,20
A,12,13,241
A,12,14,229
A,12,19,133
A,12,23,182
A,12,30,155
A,12,33,224
A,12,40,241
A,12,43,114
A,12,44,57
A,12,48,245
A,12,50,98
A,12,51,128
A,12,55,82
A,12,56,172
A,12,57,118
A,12,62,185
A,12,66,85
A,12,77,94
A,12,78,101
A,12,87,82
A,12,90,221
A,12,91,6
A,12,96,149
A,12,100,238
A,12,101,36
A,12,102,58
A,12,105,115
A,12,106,222
A,12,111,199
A,12,112,83
A,12,123,190
A,12,125,221
A,12,127,201
A,12,131,106
A,12,132,77
A,12,136,80
A,12,142,212
A,12,147,137
A,12,149,244
A,12,150,39
A,12,161,135
A,12,170,237
A,12,172,166
A,12,175,23
A,12,177,86
A,12,178,98
A,12,179,197
A,12,188,40
A,12,190,171
A,12,196,163
A,12,200,251
A,12,203,116
A,12,204,62
A,12,209,173
A,12,210,104
A,12,216,224
A,12,217,138
A,12,219,79
A,12,221,174
A,12,222,91
A,12,227,57
A,12,228,241
A,12,236,43
A,12,237,139
A,12,242,240
A,12,244,78
A,12,246,122
A,12,252,54
A,12,262,159
A,12,265,97
A,12,277,253
A,12,279,118
A,12,289,71
A,12,290,140
A,12,292,221
A,12,293,212
A,12,294,142
A,12,295,56
A,12,296,39
A,12,303,187
A,12,305,216
A,12,315,114
A,12,328,117
A,12,330,49
A,12,335,198
A,12,337,12
A,12,339,60
A,12,341,9
A,12,346,252
A,12,352,50
A,12,358,170
A,12,363,111
A,12,366,157
A,12,367,153
A,12,369,198
A,12,377,101
A,12,378,13
A,12,382,174
A,12,383,68
A,12,386,97
A,12,387,62
A,12,394,224
A,12,400,244
A,12,405,48
A,12,409,101
A,12,417,149
A,12,418,14
A,12,427,154
A,12,430,27
A,12,432,199
A,12,433,51
A,12,434,84
A,12,440,58
A,12,446,181
A,12,447,112
A,12,449,21
A,12,457,185
A,12,466,37
A,12,467,98
A,12,469,20
A,12,475,43
A,12,481,153
A,12,483,244
A,12,485,36
A,12,487,99
A,12,490,169
A,13,2,138
A,13,8,43
A,13,11,216
A,13,15,108
A,13,17,38
A,13,21,239
A,13,22,206
A,13,29,143
A,13,33,247
A,13,40,94
A,13,43,35
A,13,47,238
A,13,52,36
A,13,54,69
A,13,56,134
A,13,57,171
A,13,64,52
A,13,66,21
A,13,69,126
A,13,72,13
A,13,75,131
A,13,76,251
A,13,77,99
A,13,84,128
A,13,85,94
A,13,96,10
A,13,102,18
A,13,103,139
A,13,112,67
A,13,114,73
A,13,116,91
A,13,121,75
A,13,123,246
A,13,129,186
A,13,130,113
A,13,133,223
A,13,140,71
A,13,141,82
A,13,149,180
A,13,156,83
A,13,157,78
A,13,159,200
A,13,164,202
A,13,172,220
A,13,174,245
A,13,180,33
A,13,187,108
A,13,200,36
A,13,205,18
A,13,209,171
A,13,213,108
A,13,221,226
A,13,224,215
A,13,226,7
A,13,227,17
A,13,228,95
A,13,234,8
A,13,245,89
A,13,260,23
A,13,262,26
A,13,265,186
A,13,270,164
A,13,276,114
A,13,277,161
A,13,278,241
A,13,285,148
A,13,286,124
A,13,293,193
A,13,303,156
A,13,304,148
A,13,309,26
A,13,310,223
A,13,311,248
A,13,316,159
A,13,318,174
A,13,321,88
A,13,327,144
A,13,329,227
A,13,335,226
A,13,340,191
A,13,343,80
