A,11,88,195
A,11,89,125
A,11,90,40
A,11,91,42
A,11,92,155
A,11,95,57
A,11,98,154
A,11,100,222
A,11,104,45
A,11,110,13
A,11,111,23
A,11,112,107
A,11,123,159
A,11,125,56
A,11,127,199
A,11,128,178
A,11,139,9
A,11,141,172
A,11,142,196
A,11,151,170
A,11,153,90
A,11,167,216
A,11,168,216
A,11,172,33
A,11,174,16
A,11,175,77
A,11,187,209
A,11,193,141
A,11,194,38
A,11,195,88
A,12,7,7
A,12,17,12
A,12,20,188
A,12,40,196
A,12,43,28
A,12,46,183
A,12,48,213
A,12,49,120
A,12,50,175
A,12,52,97
A,12,55,206
A,12,58,61
A,12,59,25
A,12,68,177
A,12,69,202
A,12,72,99
A,12,76,148
A,12,79,112
A,12,84,236
A,12,87,19
A,12,91,132
A,12,93,56
A,12,97,233
A,12,100,238
A,12,116,37
A,12,117,170
A,12,120,91
A,12,121,174
A,12,122,60
A,12,127,184
A,12,131,211
A,12,133,12
A,12,141,141
A,12,146,4
A,12,150,218
A,12,163,57
A,12,176,130
A,12,181,46
A,12,187,176
A,12,191,84
A,12,194,68
A,12,196,127
A,13,0,94
A,13,7,212
A,13,9,158
A,13,15,174
A,13,18,98
A,13,21,157
A,13,28,59
A,13,39,105
A,13,55,192
A,13,56,36
A,13,61,78
A,13,64,190
A,13,66,200
A,13,72,15
A,13,73,8
A,13,77,93
A,13,81,183
A,13,84,78
A,13,85,145
A,13,89,166
A,13,91,144
A,13,97,169
A,13,99,147
A,13,102,141
A,13,117,71
A,13,118,166
A,13,121,221
A,13,125,85
A,13,127,123
A,13,131,5
A,13,132,19
A,13,140,178
A,13,146,53
A,13,147,70
A,13,154,49
A,13,159,117
A,13,164,248
A,13,169,103
A,13,172,205
A,13,187,94
A,13,191,224
A,13,197,12
A,14,0,217
A,14,2,168
A,14,5,116
A,14,9,66
A,14,10,216
A,14,11,59
A,14,14,17
A,14,17,214
A,14,20,27
A,14,23,119
A,14,24,2
A,14,27,178
A,14,31,239
A,14,36,250
A,14,38,190
A,14,40,104
A,14,44,82
A,14,45,61
A,14,47,90
A,14,48,215
A,14,50,89
A,14,53,185
A,14,61,191
A,14,62,80
A,14,67,89
A,14,69,70
A,14,79,56
A,14,83,163
A,14,84,207
A,14,85,66
A,14,90,169
A,14,95,177
A,14,96,53
A,14,97,101
A,14,100,136
A,14,102,40
A,14,105,193
A,14,106,59
A,14,111,239
A,14,113,60
A,14,118,194
A,14,119,42
A,14,122,161
A,14,125,11
A,14,128,240
A,14,129,215
A,14,133,233
A,14,136,123
A,14,140,136
A,14,151,111
A,14,156,76
A,14,158,97
A,14,161,70
A,14,162,16
A,14,163,87
A,14,167,150
A,14,170,143
A,14,171,89
A,14,175,79
A,14,176,140
A,14,181,213
A,14,183,140
A,14,185,159
A,14,187,89
A,14,190,208
A,14,191,97
A,14,192,191
A,14,195,128
A,14,199,58
A,15,7,213
A,15,9,248
A,15,10,146
A,15,14,9
A,15,15,230
A,15,18,242
A,15,19,197
A,15,20,96
A,15,21,39
A,15,35,211
A,15,39,233
A,15,40,191
A,15,44,76
A,15,46,216
A,15,48,47
A,15,68,30
A,15,73,216
A,15,77,167
A,15,81,1
A,15,82,210
A,15,83,252
A,15,87,10
A,15,94,234
A,15,106,96
A,15,107,116
A,15,108,78
A,15,111,93
A,15,122,23
A,15,128,128
A,15,130,24
A,15,134,160
A,15,135,24
A,15,150,123
A,15,153,225
A,15,158,74
A,15,166,67
A,15,170,227
A,15,176,166
A,15,178,191
A,15,180,235
A,15,181,211
A,15,186,92
A,15,189,226
A,15,192,63
A,15,194,176
A,15,196,154
A,15,198,16
A,16,1,211
A,16,10,242
A,16,14,235
A,16,21,74
A,16,23,48
A,16,27,46
A,16,30,244
A,16,31,129
A,16,33,71
A,16,46,2
A,16,47,252
A,16,48,84
A,16,51,130
A,16,53,228
A,16,56,155
A,16,58,119
A,16,62,251
A,16,63,186
A,16,71,131
A,16,73,166
A,16,79,16
A,16,85,29
A,16,89,164
A,16,90,158
A,16,91,118
A,16,94,57
A,16,99,148
A,16,103,36
A,16,104,44
A,16,105,41
A,16,106,199
A,16,110,3
A,16,118,90
A,16,120,200
A,16,124,15
A,16,127,242
A,16,129,48
A,16,135,225
A,16,138,154
A,16,140,22
A,16,143,196
A,16,147,208
A,16,151,148
A,16,162,225
A,16,173,140
A,16,184,184
A,16,187,202
A,16,188,214
A,16,189,60
A,16,190,60
A,16,198,38
A,16,199,97
A,17,8,198
A,17,18,21
A,17,23,132
A,17,24,127
A,17,29,67
A,17,31,96
A,17,35,10
A,17,38,42
A,17,46,215
A,17,53,208
A,17,54,3
A,17,74,36
A,17,75,207
A,17,80,121
A,17,81,181
A,17,84,170
A,17,85,105
A,17,87,202
A,17,90,115
A,17,94,181
A,17,97,189
A,17,101,81
A,17,107,249
A,17,110,104
A,17,114,50
A,17,126,219
A,17,129,71
A,17,132,12
A,17,137,198
A,17,141,116
A,17,142,220
A,17,143,151
A,17,148,227
A,17,151,228
A,17,157,134
A,17,158,97
A,17,167,246
A,17,180,131
A,17,182,157
A,17,186,25
A,17,187,226
A,17,190,53
A,17,196,253
A,17,197,243
A,18,0,78
A,18,2,188
A,18,6,103
A,18,9,125
A,18,12,214
A,18,15,67
A,18,17,93
A,18,18,121
A,18,23,132
A,18,28,85
A,18,29,207
A,18,32,208
A,18,34,111
A,18,35,158
A,18,48,189
A,18,60,193
A,18,64,126
A,18,68,186
A,18,75,74
A,18,77,109
A,18,78,35
A,18,80,48
A,18,84,230
A,18,92,172
A,18,94,179
A,18,98,76
A,18,99,221
A,18,103,224
A,18,110,126
A,18,111,14
A,18,112,65
A,18,113,22
A,18,120,145
A,18,122,129
A,18,124,201
A,18,125,13
A,18,130,96
A,18,135,108
A,18,140,191
A,18,146,15
A,18,154,60
A,18,163,254
A,18,164,25
A,18,166,126
A,18,174,223
A,18,175,248
A,18,180,4
A,18,182,125
A,18,188,103
A,18,191,22
A,18,194,97
A,18,197,36
A,18,199,237
A,19,0,125
A,19,1,53
A,19,2,193
A,19,5,172
A,19,9,169
A,19,11,222
A,19,12,37
A,19,18,110
A,19,24,194
A,19,27,140
A,19,33,22
A,19,40,148
A,19,48,60
A,19,53,225
A,19,59,223
A,19,61,55
A,19,62,36
A,19,63,137
A,19,64,110
A,19,66,187
A,19,70,205
A,19,78,187
A,19,83,217
A,19,85,222
A,19,86,22
A,19,87,239
A,19,88,77
A,19,89,72
A,19,97,236
A,19,104,136
A,19,110,32
A,19,114,213
A,19,121,173
A,19,122,238
A,19,129,97
A,19,135,19
A,19,141,229
A,19,148,173
A,19,149,110
A,19,150,126
A,19,155,142
A,19,158,197
A,19,165,162
A,19,169,235
A,19,174,254
A,19,175,183
A,19,187,201
A,19,188,86
A,19,195,63
A,19,196,152
A,19,199,193
A,20,2,137
A,20,9,10
A,20,11,51
A,20,13,18
A,20,14,84
A,20,19,164
A,20,24,49
A,20,25,24
A,20,28,153
A,20,30,72
A,20,41,59
A,20,47,222
A,20,67,114
A,20,68,33
A,20,71,28
A,20,75,211
A,20,79,122
A,20,80,178
A,20,85,39
A,20,86,129
A,20,93,153
A,20,101,238
A,20,104,113
A,20,105,129
A,20,106,18
A,20,107,8
A,20,110,177
A,20,118,203
A,20,123,155
A,20,126,149
A,20,127,234
A,20,129,124
A,20,132,181
A,20,147,119
A,20,152,36
A,20,154,228
A,20,157,74
A,20,158,45
A,20,160,135
A,20,164,250
A,20,169,12
A,20,176,91
A,20,177,120
A,20,185,137
A,20,186,37
A,20,187,77
A,20,190,7
A,20,191,14
A,21,0,71
A,21,1,35
A,21,2,171
A,21,10,119
A,21,15,217
A,21,20,92
A,21,22,11
A,21,27,209
A,21,30,210
A,21,31,68
A,21,32,124
A,21,36,45
A,21,43,190
A,21,50,135
A,21,55,101
A,21,57,99
A,21,58,90
A,21,60,223
A,21,61,136
A,21,66,80
A,21,67,68
A,21,74,12
A,21,76,145
A,21,77,253
A,21,84,97
A,21,85,154
A,21,87,159
A,21,105,103
A,21,106,227
A,21,107,7
A,21,108,235
A,21,109,39
A,21,113,35
A,21,114,236
A,21,117,203
A,21,122,139
A,21,124,49
A,21,126,93
A,21,129,23
A,21,134,61
A,21,138,43
A,21,142,244
A,21,143,37
A,21,145,36
A,21,152,221
A,21,157,144
A,21,168,7
A,21,172,137
A,21,174,128
A,21,181,57
A,21,182,192
A,21,183,235
A,21,188,97
A,21,198,149
A,21,199,120
A,22,3,249
A,22,4,149
A,22,10,45
A,22,15,31
A,22,23,43
A,22,29,73
A,22,33,108
A,22,34,7
A,22,35,36
A,22,39,215
A,22,41,160
A,22,46,41
A,22,57,100
A,22,67,138
A,22,69,157
A,22,75,118
A,22,78,17
A,22,79,76
A,22,81,210
A,22,83,195
A,22,90,2
A,22,94,204
A,22,96,166
A,22,97,158
A,22,100,216
A,22,111,29
A,22,123,12
A,22,126,181
A,22,127,198
A,22,129,62
A,22,133,171
A,22,134,172
A,22,135,237
A,22,136,229
A,22,145,152
A,22,160,7
A,22,163,62
A,22,164,235
A,22,166,237
A,22,180,108
A,22,185,42
A,22,188,63
A,22,194,28
A,22,196,157
A,23,16,105
A,23,19,170
A,23,20,114
A,23,33,7
A,23,36,5
A,23,38,21
A,23,46,114
A,23,47,144
A,23,48,201
A,23,50,33
A,23,54,126
A,23,67,34
A,23,69,203
A,23,73,251
A,23,79,44
A,23,82,95
A,23,85,23
A,23,86,166
A,23,88,98
A,23,92,52
A,23,96,127
A,23,103,159
A,23,105,125
A,23,108,85
A,23,110,115
A,23,113,203
A,23,121,141
A,23,127,251
A,23,136,37
A,23,137,250
A,23,145,171
A,23,151,194
A,23,159,48
A,23,165,88
A,23,167,44
A,23,168,180
A,23,172,30
A,23,174,43
A,23,191,30
A,23,194,44
A,23,197,232
A,24,3,78
A,24,5,95
A,24,6,145
A,24,7,87
A,24,16,185
A,24,18,85
A,24,22,237
A,24,23,98
A,24,27,189
A,24,28,136
A,24,34,141
A,24,37,19
A,24,38,64
A,24,42,15
A,24,48,37
A,24,50,2
A,24,52,118
A,24,59,198
A,24,60,122
A,24,76,59
A,24,80,100
A,24,87,124
A,24,88,209
A,24,93,17
A,24,96,170
A,24,97,225
A,24,101,96
A,24,103,161
A,24,104,117
A,24,107,185
A,24,111,198
A,24,112,206
A,24,116,7
A,24,120,88
A,24,121,103
A,24,123,63
A,24,130,200
A,24,131,4
A,24,132,123
A,24,133,84
A,24,138,149
A,24,147,127
A,24,148,238
A,24,155,253
A,24,156,102
A,24,157,129
A,24,162,246
A,24,166,214
A,24,167,41
A,24,179,40
A,24,187,147
A,24,198,165
A,25,4,13
A,25,6,199
A,25,11,194
A,25,12,121
A,25,17,224
A,25,18,46
A,25,21,34
A,25,31,12
A,25,32,163
A,25,33,241
A,25,41,108
A,25,42,36
A,25,46,108
A,25,47,238
A,25,48,97
A,25,49,8
A,25,53,204
A,25,57,176
A,25,62,174
A,25,66,157
A,25,72,179
A,25,74,143
A,25,76,85
A,25,78,148
A,25,79,167
A,25,81,163
A,25,83,241
A,25,84,102
A,25,89,240
A,25,90,11
A,25,94,211
A,25,102,210
A,25,106,40
A,25,108,151
A,25,109,106
A,25,110,196
A,25,115,72
A,25,116,62
A,25,125,218
A,25,127,131
A,25,132,80
A,25,133,1
A,25,137,37
A,25,139,198
A,25,143,95
A,25,147,31
A,25,151,22
A,25,152,251
A,25,154,231
A,25,158,36
A,25,165,230
A,25,169,28
A,25,170,149
A,25,178,61
A,25,182,3
A,25,183,140
A,25,187,186
A,25,188,7
A,25,194,142
A,25,195,41
A,26,5,239
A,26,10,220
A,26,11,167
A,26,13,115
A,26,17,21
A,26,29,163
A,26,30,173
A,26,36,151
A,26,51,134
A,26,55,120
A,26,58,174
A,26,59,34
A,26,69,20
A,26,70,20
A,26,71,5
A,26,75,47
A,26,77,141
A,26,84,170
A,26,90,204
A,26,91,189
A,26,92,251
A,26,93,104
A,26,95,246
A,26,98,168
A,26,99,33
A,26,103,135
A,26,105,194
A,26,111,108
A,26,116,114
A,26,120,233
A,26,121,178
A,26,122,125
A,26,124,72
A,26,129,9
A,26,133,148
A,26,139,112
A,26,140,113
A,26,141,239
A,26,144,214
A,26,145,116
A,26,152,99
A,26,156,45
A,26,159,107
A,26,162,144
A,26,170,176
A,26,176,146
A,26,178,62
A,26,180,42
A,26,198,124
A,27,0,61
A,27,10,185
A,27,11,205
A,27,13,103
A,27,14,203
A,27,17,57
A,27,18,198
A,27,27,44
A,27,30,67
A,27,31,246
A,27,33,3
A,27,34,9
A,27,35,154
A,27,39,250
A,27,41,6
A,27,43,156
A,27,44,197
A,27,49,167
A,27,51,213
A,27,52,125
A,27,54,106
A,27,56,1
A,27,63,219
A,27,67,120
A,27,74,152
A,27,79,121
A,27,80,147
A,27,81,224
A,27,86,54
A,27,96,125
A,27,97,47
A,27,98,160
A,27,106,100
A,27,108,42
A,27,111,183
A,27,113,205
A,27,115,79
A,27,116,149
A,27,119,247
A,27,121,39
A,27,122,62
A,27,129,83
A,27,137,141
A,27,139,114
A,27,156,247
A,27,163,157
A,27,166,130
A,27,171,138
A,27,174,1
A,27,175,119
A,27,178,164
A,27,181,58
A,27,182,211
A,27,184,137
A,27,187,105
A,27,189,101
A,27,191,56
A,27,194,170
A,27,195,238
A,27,196,244
A,27,197,59
A,28,6,180
A,28,7,228
A,28,15,64
A,28,16,60
A,28,20,163
A,28,22,84
A,28,23,88
A,28,25,4
A,28,30,60
A,28,31,69
A,28,33,94
A,28,35,45
A,28,38,48
A,28,39,176
A,28,40,127
A,28,44,23
A,28,45,27
A,28,50,177
A,28,51,195
A,28,52,159
A,28,54,93
A,28,60,80
A,28,62,178
A,28,63,174
A,28,64,100
A,28,70,137
A,28,73,104
A,28,77,79
A,28,86,16
A,28,91,163
A,28,98,9
A,28,103,251
A,28,105,156
A,28,112,57
A,28,114,220
A,28,115,223
A,28,120,89
A,28,121,115
A,28,122,193
A,28,123,147
A,28,124,248
A,28,125,246
A,28,128,249
A,28,130,149
A,28,133,172
A,28,136,228
A,28,138,156
A,28,141,76
A,28,146,50
A,28,151,84
A,28,155,84
A,28,159,198
A,28,160,56
A,28,165,37
A,28,168,39
A,28,169,251
A,28,174,149
A,28,178,101
A,28,179,167
A,28,184,145
A,28,187,76
A,28,193,187
A,28,194,63
A,28,196,113
A,28,197,206
A,29,0,70
A,29,3,175
A,29,5,155
A,29,10,230
A,29,13,90
A,29,16,201
A,29,19,95
A,29,20,229
A,29,27,44
A,29,31,68
A,29,33,18
A,29,34,192
A,29,38,25
A,29,44,112
A,29,45,245
A,29,50,208
A,29,57,121
A,29,61,114
A,29,67,17
A,29,73,107
A,29,74,184
A,29,75,56
A,29,83,37
A,29,85,7
A,29,86,121
A,29,89,32
A,29,92,231
A,29,94,105
A,29,95,20
A,29,98,31
A,29,99,116
A,29,100,231
A,29,102,51
A,29,103,246
A,29,106,231
A,29,111,197
A,29,112,10
A,29,116,170
A,29,123,145
A,29,125,87
A,29,127,6
A,29,129,29
A,29,135,48
A,29,141,108
A,29,149,82
A,29,163,10
A,29,167,80
A,29,171,109
A,29,176,160
A,29,186,185
A,29,187,162
A,29,189,92
A,30,1,111
A,30,4,195
A,30,7,106
A,30,10,83
A,30,12,185
A,30,17,192
A,30,20,204
A,30,22,171
A,30,23,11
A,30,26,22
A,30,29,116
A,30,36,119
A,30,39,171
A,30,42,225
A,30,44,196
A,30,46,71
A,30,49,36
A,30,52,152
A,30,53,160
A,30,56,52
A,30,58,32
A,30,60,159
A,30,64,137
A,30,65,171
A,30,67,164
A,30,79,96
A,30,87,172
A,30,88,33
A,30,95,210
A,30,97,242
A,30,98,52
A,30,99,118
A,30,100,9
A,30,101,150
A,30,115,164
A,30,119,72
A,30,121,156
A,30,125,58
A,30,130,187
A,30,136,62
A,30,138,58
A,30,146,134
A,30,151,114
A,30,152,166
A,30,153,92
A,30,154,42
A,30,160,231
A,30,164,249
A,30,167,78
A,30,179,19
A,30,181,27
A,30,188,164
A,30,192,108
A,31,0,6
A,31,1,124
A,31,3,19
A,31,4,78
A,31,5,122
A,31,6,99
A,31,11,149
A,31,12,133
A,31,24,107
A,31,25,186
A,31,34,205
A,31,35,95
A,31,44,164
A,31,47,147
A,31,52,247
A,31,54,79
A,31,59,128
A,31,68,78
A,31,74,97
A,31,76,142
A,31,80,235
A,31,81,181
A,31,85,111
A,31,87,68
A,31,93,32
A,31,94,146
A,31,95,52
A,31,100,22
A,31,101,81
A,31,104,243
A,31,106,233
A,31,108,1
A,31,109,124
A,31,123,121
A,31,126,42
A,31,127,118
A,31,134,131
A,31,135,241
A,31,139,93
A,31,140,115
A,31,147,167
A,31,151,54
A,31,155,172
A,31,156,15
A,31,160,223
A,31,161,216
A,31,163,95
A,31,170,174
A,31,177,48
A,31,182,110
A,31,183,56
A,31,188,178
A,31,189,81
A,31,192,248
A,31,193,145
A,31,195,252
A,31,196,65
A,31,198,184
A,32,0,27
A,32,4,108
A,32,5,7
A,32,6,56
A,32,9,227
A,32,11,133
A,32,13,47
A,32,17,214
A,32,23,77
A,32,24,41
A,32,28,177
A,32,32,192
A,32,42,254
A,32,47,119
A,32,49,166
A,32,55,225
A,32,57,196
A,32,59,173
A,32,60,240
A,32,61,176
A,32,76,145
A,32,77,191
A,32,85,87
A,32,89,13
A,32,91,5
A,32,93,82
A,32,94,180
A,32,102,93
A,32,106,89
A,32,116,36
A,32,122,12
A,32,124,27
A,32,126,42
A,32,129,143
A,32,130,100
A,32,140,116
A,32,145,77
A,32,146,228
A,32,147,207
A,32,150,220
A,32,152,113
A,32,154,9
A,32,155,237
A,32,156,169
A,32,159,163
A,32,163,69
A,32,170,25
A,32,173,34
A,32,174,244
A,32,180,196
A,32,183,95
A,32,184,224
A,32,187,119
A,32,192,26
A,32,199,113
A,33,0,187
A,33,4,6
A,33,12,19
A,33,16,170
A,33,18,186
A,33,19,53
A,33,22,209
A,33,31,38
A,33,32,3
A,33,33,124
A,33,35,39
A,33,42,213
A,33,45,20
A,33,48,247
A,33,50,36
A,33,59,94
A,33,74,166
A,33,77,123
A,33,79,173
A,33,80,201
A,33,83,249
A,33,85,152
A,33,99,159
A,33,103,148
A,33,105,189
A,33,113,223
A,33,118,85
A,33,120,12
A,33,131,130
A,33,132,114
A,33,137,223
A,33,139,64
A,33,141,4
A,33,143,238
A,33,146,231
A,33,148,252
A,33,149,31
A,33,164,248
A,33,166,51
A,33,171,111
A,33,173,8
A,33,174,101
A,33,175,112
A,33,177,90
